Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,ADANIPORTS.BO,INFY.BO,LT.BO,RELIANCE.BO,ADANIPORTS.BO,INFY.BO,LT.BO,RELIANCE.BO,ADANIPORTS.BO,INFY.BO,LT.BO,RELIANCE.BO,ADANIPORTS.BO,INFY.BO,LT.BO,RELIANCE.BO,ADANIPORTS.BO,INFY.BO,LT.BO,RELIANCE.BO,ADANIPORTS.BO,INFY.BO,LT.BO,RELIANCE.BO
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,868.0382080078125,1376.398193359375,1527.0452880859375,2200.277587890625,874.0499877929688,1412.949951171875,1546.5999755859375,2214.699951171875,887.7000122070312,1421.4000244140625,1582.6500244140625,2227.0,859.25,1394.0,1533.550048828125,2198.39990234375,887.6500244140625,1394.0,1559.800048828125,2224.64990234375,793172,440159,133877,152318
2021-06-09,846.6860961914062,1378.1029052734375,1499.4979248046875,2160.587646484375,852.5499877929688,1414.699951171875,1518.699951171875,2174.75,901.0,1425.0,1550.050048828125,2221.60009765625,831.2999877929688,1404.050048828125,1513.75,2158.25,881.4000244140625,1415.949951171875,1550.0,2219.89990234375,1417148,421775,96576,359005
2021-06-10,840.677734375,1387.6982421875,1499.8436279296875,2168.48583984375,846.5,1424.550048828125,1519.050048828125,2182.699951171875,864.0,1429.449951171875,1533.9000244140625,2229.949951171875,843.3499755859375,1418.5,1515.0,2177.199951171875,859.8499755859375,1418.5,1524.9000244140625,2192.199951171875,622269,125619,56285,268564
2021-06-11,833.0306396484375,1409.3238525390625,1483.7496337890625,2198.588623046875,838.7999877929688,1446.75,1502.75,2213.0,856.4500122070312,1451.550048828125,1527.449951171875,2227.89990234375,820.6500244140625,1429.449951171875,1499.0,2182.699951171875,853.9000244140625,1429.550048828125,1520.0,2186.699951171875,743550,639754,64494,229252
2021-06-14,763.412841796875,1423.5948486328125,1496.486572265625,2230.678466796875,768.7000122070312,1461.4000244140625,1515.6500244140625,2245.300048828125,783.3499755859375,1477.300048828125,1519.0,2258.300048828125,681.5,1453.550048828125,1478.5,2196.0,754.9500122070312,1455.0,1504.300048828125,2214.0,3858159,479678,115894,386196
2021-06-15,756.2127075195312,1434.7486572265625,1491.845947265625,2235.049560546875,761.4500122070312,1472.8499755859375,1510.949951171875,2249.699951171875,802.0,1476.25,1524.0,2274.5,755.0,1463.5,1506.050048828125,2241.199951171875,800.0499877929688,1467.0,1516.0,2256.25,2556014,2348770,44836,634070
2021-06-16,701.9882202148438,1442.005859375,1471.802734375,2197.247314453125,706.8499755859375,1480.300048828125,1490.6500244140625,2211.64990234375,756.0,1489.4000244140625,1515.0,2248.0,698.25,1467.5,1488.0,2206.75,756.0,1478.949951171875,1502.0,2248.0,1436859,344488,77620,497096
2021-06-17,642.3512573242188,1458.3226318359375,1469.729248046875,2201.1220703125,646.7999877929688,1497.050048828125,1488.550048828125,2215.550048828125,704.0,1502.0,1499.449951171875,2235.0,638.2000122070312,1473.0,1480.1500244140625,2179.85009765625,680.7999877929688,1473.0,1483.449951171875,2200.25,5907389,222950,36034,351428
2021-06-18,689.8224487304688,1465.579833984375,1456.8936767578125,2210.560302734375,694.5999755859375,1504.5,1475.550048828125,2225.050048828125,705.0,1515.949951171875,1490.4000244140625,2234.949951171875,638.0,1486.550048828125,1460.0,2184.25,638.0,1506.300048828125,1490.0,2217.25,4880106,556964,109796,267640
2021-06-21,725.6245727539062,1461.5372314453125,1448.35302734375,2223.028564453125,730.6500244140625,1500.3499755859375,1466.9000244140625,2237.60009765625,744.9000244140625,1505.699951171875,1469.949951171875,2247.699951171875,683.5499877929688,1484.0999755859375,1448.0,2200.949951171875,687.3499755859375,1489.0,1463.5,2204.35009765625,3918973,292535,65810,243713
2021-06-22,737.4426879882812,1472.5936279296875,1480.1951904296875,2211.50390625,742.5499877929688,1511.699951171875,1499.1500244140625,2226.0,761.5,1520.6500244140625,1504.6500244140625,2260.75,740.0,1501.0,1470.9000244140625,2220.0,744.9500122070312,1510.0,1473.5,2254.699951171875,1711825,390010,116160,271039
2021-06-23,713.7567138671875,1463.9725341796875,1461.0899658203125,2190.740234375,718.7000122070312,1502.8499755859375,1479.800048828125,2205.10009765625,760.0,1524.949951171875,1507.3499755859375,2250.0,715.2999877929688,1498.5999755859375,1476.5,2201.449951171875,750.0,1523.0,1502.0,2249.0,1552498,1596028,39879,674944
2021-06-24,704.6199951171875,1518.816162109375,1485.0826416015625,2139.3271484375,709.5,1559.1500244140625,1504.0999755859375,2153.35009765625,726.6500244140625,1568.3499755859375,1512.5999755859375,2215.0,701.9000244140625,1511.9000244140625,1482.550048828125,2140.0,726.6500244140625,1516.0,1482.550048828125,2214.800048828125,973842,441203,141465,1045454
2021-06-25,707.4007568359375,1533.7203369140625,1503.6448974609375,2090.5966796875,712.2999877929688,1574.449951171875,1522.9000244140625,2104.300048828125,718.8499755859375,1578.199951171875,1528.6500244140625,2159.800048828125,706.3499755859375,1543.75,1507.6500244140625,2081.14990234375,713.0499877929688,1570.0,1515.0,2159.800048828125,535114,281577,156626,835596
2021-06-28,711.27392578125,1530.8953857421875,1494.8079833984375,2072.415771484375,716.2000122070312,1571.550048828125,1513.949951171875,2086.0,729.6500244140625,1580.0,1527.4000244140625,2127.10009765625,713.1500244140625,1559.5,1510.0,2081.10009765625,718.0,1572.0,1523.0999755859375,2124.0,946234,229454,39676,663274
2021-06-29,705.960693359375,1522.1767578125,1491.4017333984375,2073.60791015625,710.8499755859375,1562.5999755859375,1510.5,2087.199951171875,723.0999755859375,1573.75,1529.550048828125,2109.0,709.0,1559.25,1504.5999755859375,2083.300048828125,718.9500122070312,1564.8499755859375,1515.0,2089.0,342002,121752,124719,447665
2021-06-30,698.7605590820312,1540.3443603515625,1482.2686767578125,2097.1533203125,703.5999755859375,1581.25,1501.25,2110.89990234375,718.7000122070312,1590.8499755859375,1523.0,2123.5,702.0,1562.5999755859375,1497.0,2091.949951171875,718.7000122070312,1562.5999755859375,1515.0,2095.0,396239,172398,42754,426251
2021-07-01,698.21435546875,1520.0823974609375,1473.3824462890625,2084.089111328125,703.0499877929688,1560.449951171875,1492.25,2097.75,711.2999877929688,1582.0,1504.8499755859375,2122.0,699.8499755859375,1559.3499755859375,1480.5,2094.550048828125,708.4000244140625,1582.0,1504.8499755859375,2114.10009765625,366821,280753,70499,425382
2021-07-02,705.6627807617188,1526.852783203125,1467.11279296875,2115.334228515625,710.5499877929688,1567.4000244140625,1485.9000244140625,2129.199951171875,724.3499755859375,1569.6500244140625,1500.550048828125,2133.25,705.0499877929688,1542.300048828125,1475.8499755859375,2094.25,705.5999755859375,1562.5,1498.0,2099.89990234375,871826,338146,56649,227146
2021-07-05,705.1661987304688,1538.25,1488.6370849609375,2135.8994140625,710.0499877929688,1579.0999755859375,1507.699951171875,2149.89990234375,720.75,1585.0,1513.9000244140625,2153.0,703.0,1563.0999755859375,1488.050048828125,2131.5,718.0,1571.75,1490.0,2137.800048828125,758162,175437,87753,461608
2021-07-06,707.7980346679688,1522.0794677734375,1486.0699462890625,2112.10546875,712.7000122070312,1562.5,1505.0999755859375,2125.949951171875,731.7999877929688,1586.699951171875,1519.0999755859375,2150.050048828125,707.0,1557.0,1500.550048828125,2121.0,711.0999755859375,1575.9000244140625,1508.0,2150.0,1103250,209349,42227,277840
2021-07-07,715.2960815429688,1523.3458251953125,1496.0916748046875,2096.408447265625,720.25,1563.800048828125,1515.25,2110.14990234375,722.7999877929688,1570.699951171875,1519.0,2127.75,705.9000244140625,1544.6500244140625,1495.9000244140625,2098.699951171875,716.7999877929688,1568.0,1497.699951171875,2126.35009765625,525478,266931,32500,432960
2021-07-08,706.7055053710938,1520.1312255859375,1481.8243408203125,2079.270751953125,711.5999755859375,1560.5,1500.800048828125,2092.89990234375,728.0,1576.0,1523.4000244140625,2115.800048828125,709.0,1549.1500244140625,1497.0999755859375,2081.0,724.0,1569.0,1510.0,2115.0,444502,101452,29076,319555
2021-07-09,723.2410278320312,1522.322998046875,1480.2939453125,2059.698974609375,728.25,1562.75,1499.25,2073.199951171875,736.7999877929688,1569.8499755859375,1501.949951171875,2091.199951171875,708.6500244140625,1550.0,1485.1500244140625,2065.949951171875,712.9000244140625,1557.0,1497.5,2086.89990234375,571652,665749,41963,439784
2021-07-12,713.2601928710938,1507.90576171875,1481.923095703125,2070.875732421875,718.2000122070312,1547.949951171875,1500.9000244140625,2084.449951171875,735.5999755859375,1577.5999755859375,1515.8499755859375,2101.75,715.0,1535.0,1491.800048828125,2075.14990234375,733.0,1572.0,1500.300048828125,2081.800048828125,515473,1617158,328431,1575869
2021-07-13,699.1082153320312,1504.934814453125,1494.2156982421875,2085.87744140625,703.9500122070312,1544.9000244140625,1513.3499755859375,2099.550048828125,720.9000244140625,1559.0,1515.0,2103.300048828125,702.0999755859375,1536.0,1501.4000244140625,2088.10009765625,720.0,1559.0,1510.0,2100.0,680888,171578,56329,356025
2021-07-14,692.4542846679688,1536.1070556640625,1524.7744140625,2072.415771484375,697.25,1576.9000244140625,1544.300048828125,2086.0,711.8499755859375,1582.4000244140625,1549.75,2106.800048828125,695.3499755859375,1538.25,1509.5999755859375,2082.0,706.9500122070312,1550.4000244140625,1510.0,2102.699951171875,530381,181724,138906,143306
2021-07-15,694.29150390625,1539.4190673828125,1588.7056884765625,2069.683349609375,699.0999755859375,1580.300048828125,1609.050048828125,2083.25,706.4500122070312,1597.25,1624.9000244140625,2096.0,695.7000122070312,1551.25,1548.5,2078.64990234375,700.0,1554.0,1550.0,2096.0,248576,344456,478751,211763
2021-07-16,683.2678833007812,1514.7734375,1598.6285400390625,2098.047607421875,688.0,1555.0,1619.0999755859375,2111.800048828125,702.9000244140625,1580.0,1622.199951171875,2114.5,685.5999755859375,1550.0,1596.0,2085.0,700.0,1580.0,1610.0,2085.0,247425,272375,192874,333073
2021-07-19,669.0662231445312,1501.9149169921875,1588.7550048828125,2085.4306640625,673.7000122070312,1541.800048828125,1609.0999755859375,2099.10009765625,693.0,1553.300048828125,1638.6500244140625,2124.0,661.5999755859375,1537.4000244140625,1597.0,2093.0,687.0,1551.0,1600.0,2104.0,1168612,1632126,442979,1466286
2021-07-20,668.0234985351562,1509.610595703125,1569.896484375,2079.96630859375,672.6500244140625,1549.699951171875,1590.0,2093.60009765625,680.6500244140625,1557.5,1622.050048828125,2108.10009765625,656.2999877929688,1538.0,1582.449951171875,2084.0,656.2999877929688,1538.0,1615.0,2097.35009765625,476232,310798,74829,262169
2021-07-22,686.892822265625,1549.0628662109375,1620.7947998046875,2107.187744140625,691.6500244140625,1590.199951171875,1641.550048828125,2121.0,694.9000244140625,1593.0999755859375,1647.0,2124.10009765625,666.5499877929688,1556.0,1592.699951171875,2098.800048828125,673.0,1556.0,1606.0,2111.199951171875,678865,435318,95989,170937
2021-07-23,674.975341796875,1549.208984375,1591.618408203125,2091.49072265625,679.6500244140625,1590.3499755859375,1612.0,2105.199951171875,700.9500122070312,1598.699951171875,1645.3499755859375,2135.0,677.2000122070312,1586.0999755859375,1607.199951171875,2102.85009765625,700.9500122070312,1590.0,1643.1500244140625,2135.0,354402,698796,85921,253418
2021-07-26,678.0540161132812,1562.5546875,1577.647216796875,2064.169677734375,682.75,1604.050048828125,1597.8499755859375,2077.699951171875,690.9500122070312,1611.800048828125,1626.8499755859375,2121.60009765625,674.5999755859375,1590.449951171875,1591.4000244140625,2071.699951171875,680.0,1590.449951171875,1612.0,2110.0,246811,154057,87254,378150
2021-07-27,658.7377319335938,1561.14208984375,1587.8663330078125,2040.9222412109375,663.2999877929688,1602.5999755859375,1608.199951171875,2054.300048828125,686.2000122070312,1608.9000244140625,1618.1500244140625,2083.5,660.4500122070312,1598.0999755859375,1584.4000244140625,2041.199951171875,685.0,1605.0,1609.050048828125,2079.0,270540,157809,134900,271432
2021-07-28,660.6246948242188,1563.7723388671875,1573.6485595703125,2023.585693359375,665.2000122070312,1605.300048828125,1593.800048828125,2036.8499755859375,676.7999877929688,1607.4000244140625,1601.0999755859375,2060.14990234375,654.4500122070312,1585.699951171875,1554.1500244140625,2016.5999755859375,669.2999877929688,1604.300048828125,1593.800048828125,2060.10009765625,636664,222461,86018,207230
2021-07-29,655.5597534179688,1575.0234375,1575.623291015625,2041.865966796875,660.0999755859375,1616.8499755859375,1595.800048828125,2055.25,672.7999877929688,1620.0,1606.949951171875,2074.39990234375,657.9000244140625,1605.3499755859375,1586.0,2043.75,672.7999877929688,1610.0,1599.800048828125,2050.0,175395,105591,64843,142646
2021-07-30,670.0097045898438,1568.59423828125,1581.1524658203125,2022.145263671875,674.6500244140625,1610.25,1601.4000244140625,2035.4000244140625,687.8499755859375,1623.449951171875,1624.8499755859375,2068.14990234375,659.7000122070312,1606.0999755859375,1585.199951171875,2030.4000244140625,660.5999755859375,1616.8499755859375,1595.800048828125,2055.25,677686,88650,64335,228312
2021-08-02,687.2900390625,1589.1484375,1593.296875,2058.010009765625,692.0499877929688,1631.3499755859375,1613.699951171875,2071.5,695.0,1634.9000244140625,1618.0,2079.0,678.0,1620.0,1602.8499755859375,2041.0,683.0,1620.0,1614.8499755859375,2047.199951171875,491873,131638,35638,406792
2021-08-03,700.349609375,1611.309814453125,1612.5009765625,2073.309814453125,705.2000122070312,1654.0999755859375,1633.1500244140625,2086.89990234375,714.8499755859375,1658.699951171875,1638.550048828125,2091.25,695.2000122070312,1636.4000244140625,1610.699951171875,2064.14990234375,696.0,1641.0,1620.0,2085.0,1234814,119503,63550,318185
2021-08-04,689.8224487304688,1606.4879150390625,1602.0350341796875,2089.8515625,694.5999755859375,1649.1500244140625,1622.550048828125,2103.550048828125,719.0,1680.0,1643.5,2114.10009765625,692.0,1639.3499755859375,1613.9000244140625,2087.0,719.0,1665.199951171875,1634.699951171875,2097.60009765625,860899,336519,73782,297852
2021-08-05,688.5810546875,1612.0404052734375,1606.0831298828125,2119.40771484375,693.3499755859375,1654.8499755859375,1626.6500244140625,2133.300048828125,700.0499877929688,1666.25,1632.449951171875,2154.60009765625,684.0,1647.050048828125,1609.3499755859375,2104.300048828125,699.8499755859375,1651.0,1623.9000244140625,2116.89990234375,201373,106595,202921,357064
2021-08-06,705.7621459960938,1607.6568603515625,1589.3968505859375,2075.44580078125,710.6500244140625,1650.3499755859375,1609.75,2089.050048828125,719.8499755859375,1660.75,1638.8499755859375,2146.0,692.2999877929688,1644.0999755859375,1606.3499755859375,2079.199951171875,694.9000244140625,1660.0999755859375,1629.5,2125.199951171875,734955,105131,59450,336073
2021-08-09,695.1356811523438,1619.9796142578125,1577.647216796875,2063.72265625,699.9500122070312,1663.0,1597.8499755859375,2077.25,716.7999877929688,1667.4000244140625,1623.75,2089.5,694.3499755859375,1646.5,1590.550048828125,2065.800048828125,712.2999877929688,1656.4000244140625,1620.0,2076.199951171875,2220871,4505456,50467,236037
2021-08-10,687.7865600585938,1632.9842529296875,1567.0826416015625,2074.7998046875,692.5499877929688,1676.3499755859375,1587.1500244140625,2088.39990234375,706.5,1680.0,1609.25,2112.800048828125,683.2999877929688,1661.800048828125,1571.050048828125,2073.550048828125,700.0499877929688,1670.0,1603.1500244140625,2084.699951171875,422966,106259,110343,415981
2021-08-11,694.142578125,1634.0557861328125,1565.453369140625,2102.319580078125,698.9500122070312,1677.449951171875,1585.5,2116.10009765625,704.8499755859375,1684.0,1597.75,2119.5,684.5499877929688,1668.300048828125,1563.300048828125,2082.550048828125,694.9000244140625,1676.3499755859375,1589.0,2099.0,261498,95584,40434,346083
2021-08-12,699.2074584960938,1646.7681884765625,1601.8868408203125,2096.507568359375,704.0499877929688,1690.5,1622.4000244140625,2110.25,710.2000122070312,1696.199951171875,1626.800048828125,2126.75,700.0999755859375,1674.550048828125,1582.0,2105.39990234375,703.7999877929688,1678.0,1585.0,2125.050048828125,204943,105592,110044,235334
2021-08-13,698.9095458984375,1668.1990966796875,1646.3671875,2130.782958984375,703.75,1712.5,1667.449951171875,2144.75,709.5,1722.0,1676.0,2149.800048828125,699.0499877929688,1691.449951171875,1625.0,2110.14990234375,705.0,1699.0,1626.0,2115.800048828125,214198,247445,233739,208107
2021-08-16,701.8392944335938,1660.649658203125,1635.4075927734375,2158.302490234375,706.7000122070312,1704.75,1656.3499755859375,2172.449951171875,716.1500244140625,1720.0,1676.699951171875,2202.0,702.3499755859375,1690.300048828125,1654.0,2128.699951171875,704.0,1711.5999755859375,1671.25,2146.5,201419,191220,52491,361511
2021-08-17,687.7369384765625,1696.400146484375,1617.487060546875,2149.85791015625,692.5,1741.449951171875,1638.199951171875,2163.949951171875,714.8499755859375,1748.449951171875,1664.800048828125,2185.0,686.4500122070312,1687.9000244140625,1625.9000244140625,2148.300048828125,708.0,1704.4000244140625,1656.5,2170.0,215280,337187,78476,183210
2021-08-18,700.3992309570312,1688.5096435546875,1611.0198974609375,2157.40869140625,705.25,1733.3499755859375,1631.6500244140625,2171.550048828125,708.0999755859375,1755.0,1660.8499755859375,2186.0,689.0,1727.0,1627.300048828125,2152.699951171875,699.9000244140625,1735.0,1644.0,2175.0,253866,179001,56067,148076
2021-08-20,682.5230712890625,1687.3408203125,1573.352294921875,2132.223388671875,687.25,1732.1500244140625,1593.5,2146.199951171875,706.3499755859375,1745.0,1623.0,2171.699951171875,681.0,1719.5,1590.0,2138.0,698.0,1724.949951171875,1620.0,2148.0,447242,125315,94075,254217
2021-08-23,663.6040649414062,1694.2083740234375,1561.0103759765625,2148.318115234375,668.2000122070312,1739.199951171875,1581.0,2162.39990234375,691.4500122070312,1752.800048828125,1617.8499755859375,2171.949951171875,665.0,1731.75,1568.300048828125,2132.449951171875,690.0,1733.050048828125,1603.800048828125,2168.0,432623,147093,58544,133580
2021-08-24,690.1204223632812,1676.235595703125,1587.6195068359375,2168.585205078125,694.9000244140625,1720.75,1607.949951171875,2182.800048828125,701.9000244140625,1755.5999755859375,1613.1500244140625,2191.89990234375,668.6500244140625,1712.5,1580.0,2155.449951171875,678.8499755859375,1748.0,1580.0,2163.89990234375,414038,227498,194583,270903
2021-08-25,715.7429809570312,1692.2601318359375,1573.2535400390625,2187.958251953125,720.7000122070312,1737.199951171875,1593.4000244140625,2202.300048828125,725.0,1746.3499755859375,1625.1500244140625,2219.89990234375,695.7999877929688,1715.199951171875,1590.0,2180.0,700.0,1715.199951171875,1617.9000244140625,2183.699951171875,632363,119692,71897,208006
2021-08-26,716.5374755859375,1682.2752685546875,1575.0802001953125,2216.12353515625,721.5,1726.949951171875,1595.25,2230.64990234375,733.0,1746.0,1602.8499755859375,2244.85009765625,718.0999755859375,1720.0,1586.0,2204.89990234375,724.0,1736.0,1597.9000244140625,2207.0,453339,139366,317235,213604
2021-08-27,721.8506469726562,1664.25390625,1616.944091796875,2212.249267578125,726.8499755859375,1708.449951171875,1637.6500244140625,2226.75,732.0,1728.4000244140625,1665.949951171875,2242.35009765625,721.5,1705.0,1599.0,2215.89990234375,726.9000244140625,1722.0,1600.0,2232.0,161713,110790,200328,178133
2021-08-30,724.9293823242188,1653.927978515625,1638.86328125,2255.26708984375,729.9500122070312,1697.8499755859375,1659.8499755859375,2270.050048828125,735.5,1718.800048828125,1684.800048828125,2275.0,727.0,1690.3499755859375,1645.0,2239.60009765625,730.0,1704.800048828125,1651.5,2240.0,214867,153093,115458,161691
2021-08-31,742.5572509765625,1660.065185546875,1650.267333984375,2244.587158203125,747.7000122070312,1704.1500244140625,1671.4000244140625,2259.300048828125,754.0,1714.75,1676.0,2283.0,728.2999877929688,1686.0999755859375,1645.8499755859375,2242.5,730.0,1700.0999755859375,1663.4000244140625,2275.25,876023,780575,253390,376864
2021-09-01,739.8758544921875,1633.9583740234375,1665.275146484375,2254.968994140625,745.0,1677.3499755859375,1686.5999755859375,2269.75,751.5999755859375,1713.0,1717.9000244140625,2292.89990234375,737.6500244140625,1673.050048828125,1673.6500244140625,2130.0,751.5999755859375,1712.0,1678.0,2275.0,158451,192538,125923,299873
2021-09-02,748.565673828125,1644.771240234375,1664.2877197265625,2278.71337890625,753.75,1688.449951171875,1685.5999755859375,2293.64990234375,760.2999877929688,1694.699951171875,1709.949951171875,2307.0,744.2999877929688,1663.0,1682.3499755859375,2258.449951171875,745.4000244140625,1677.449951171875,1686.5999755859375,2260.0,377387,252425,267983,293438
2021-09-03,749.8070678710938,1656.314697265625,1665.225830078125,2372.697265625,755.0,1700.300048828125,1686.550048828125,2388.25,762.0,1706.050048828125,1704.3499755859375,2394.300048828125,746.0,1685.300048828125,1672.25,2306.800048828125,757.0,1697.0,1697.0,2307.5,177337,110020,283783,543323
2021-09-06,745.9835815429688,1685.246337890625,1673.47021484375,2408.760986328125,751.1500244140625,1730.0,1694.9000244140625,2424.550048828125,764.9000244140625,1732.0,1716.0,2479.85009765625,747.2000122070312,1700.0,1690.0,2413.35009765625,760.0,1707.0,1704.0,2414.0,348685,144430,224041,601994
2021-09-07,740.3723754882812,1662.354248046875,1659.1041259765625,2425.40185546875,745.5,1706.5,1680.3499755859375,2441.300048828125,755.0,1735.0,1704.8499755859375,2458.0,741.5,1704.75,1678.0,2412.0,755.0,1732.0,1694.9000244140625,2429.10009765625,112881,94610,110412,276017
2021-09-08,741.4151611328125,1649.2034912109375,1644.7874755859375,2414.771728515625,746.5499877929688,1693.0,1665.8499755859375,2430.60009765625,752.7000122070312,1704.449951171875,1694.050048828125,2455.0,738.2999877929688,1683.5,1658.0999755859375,2406.14990234375,747.4500122070312,1704.449951171875,1685.0,2454.0,206725,88073,89961,233017
2021-09-09,744.5435180664062,1648.03466796875,1648.4407958984375,2409.655029296875,749.7000122070312,1691.800048828125,1669.550048828125,2425.449951171875,751.0,1694.949951171875,1680.5,2438.300048828125,742.1500244140625,1682.199951171875,1657.199951171875,2416.0,747.9000244140625,1687.9000244140625,1664.4000244140625,2430.949951171875,88994,55551,59518,102685
2021-09-13,739.826171875,1647.25537109375,1650.51416015625,2356.106201171875,744.9500122070312,1691.0,1671.6500244140625,2371.550048828125,752.6500244140625,1701.0,1675.75,2430.0,740.2999877929688,1675.0,1661.199951171875,2368.10009765625,749.5,1688.0,1665.0,2428.0,176247,151233,31415,224625
2021-09-14,750.10498046875,1642.2872314453125,1674.753662109375,2352.87744140625,755.2999877929688,1685.9000244140625,1696.199951171875,2368.300048828125,763.0,1697.9000244140625,1698.550048828125,2394.0,745.75,1679.6500244140625,1676.800048828125,2366.10009765625,746.0,1697.9000244140625,1683.9000244140625,2378.0,166362,65051,42820,241961
2021-09-15,760.8306884765625,1666.8353271484375,1695.3402099609375,2363.4580078125,766.0999755859375,1711.0999755859375,1717.050048828125,2378.949951171875,769.7999877929688,1716.4000244140625,1724.0,2395.25,753.6500244140625,1687.300048828125,1697.25,2368.85009765625,757.7999877929688,1696.699951171875,1700.0,2372.0,179039,98193,103687,76028
2021-09-16,764.1576538085938,1658.3116455078125,1699.092041015625,2412.287841796875,769.4500122070312,1702.3499755859375,1720.8499755859375,2428.10009765625,772.7000122070312,1722.0,1727.949951171875,2436.0,760.0,1691.5999755859375,1711.0999755859375,2367.0,768.5,1715.0,1717.9000244140625,2379.0,287074,87136,82439,408347
2021-09-17,761.625244140625,1647.547607421875,1693.8096923828125,2374.833251953125,766.9000244140625,1691.300048828125,1715.5,2390.39990234375,786.0,1717.9000244140625,1741.0,2455.800048828125,760.0,1685.300048828125,1706.1500244140625,2378.800048828125,772.0,1701.5,1722.0,2445.0,336778,434037,131726,231182
2021-09-20,743.7987060546875,1644.186767578125,1682.208251953125,2378.310546875,748.9500122070312,1687.8499755859375,1703.75,2393.89990234375,775.75,1707.6500244140625,1735.0,2418.0,746.1500244140625,1678.25,1697.199951171875,2370.0,759.9500122070312,1685.0,1700.0,2375.0,187694,170348,61942,215248
2021-09-21,744.2952270507812,1673.2645263671875,1696.3768310546875,2388.49365234375,749.4500122070312,1717.699951171875,1718.0999755859375,2404.14990234375,758.8499755859375,1726.0,1730.0,2416.0,733.7999877929688,1685.0,1692.300048828125,2384.64990234375,752.0,1692.300048828125,1700.0,2411.0,328815,295996,164012,376728
2021-09-22,739.577880859375,1672.2418212890625,1689.218505859375,2414.771728515625,744.7000122070312,1716.6500244140625,1710.8499755859375,2430.60009765625,759.4000244140625,1738.75,1729.449951171875,2441.25,742.0,1713.050048828125,1705.300048828125,2398.14990234375,749.4500122070312,1718.0,1720.0,2409.0,225241,100746,46598,272044
2021-09-23,748.8635864257812,1696.6436767578125,1747.62060546875,2473.436767578125,754.0499877929688,1741.699951171875,1770.0,2489.64990234375,759.9000244140625,1745.0,1774.75,2496.949951171875,750.6500244140625,1722.300048828125,1715.25,2445.0,754.5,1732.1500244140625,1718.0,2445.0,598954,3302251,817067,3174137
2021-09-24,739.4785766601562,1717.8310546875,1745.74462890625,2466.78076171875,744.5999755859375,1763.449951171875,1768.0999755859375,2482.949951171875,764.7999877929688,1787.5,1810.0,2504.699951171875,743.0,1752.199951171875,1750.0,2472.0,755.0,1759.0,1780.0,2500.0,130704,182745,139958,288081
2021-09-27,744.9407348632812,1677.4046630859375,1718.0986328125,2508.75537109375,750.0999755859375,1721.949951171875,1740.0999755859375,2525.199951171875,753.7000122070312,1770.8499755859375,1782.300048828125,2529.0,736.5499877929688,1719.0,1735.0,2475.5,752.0,1770.8499755859375,1767.0999755859375,2484.199951171875,132972,146640,63002,314356
2021-09-28,733.6192016601562,1643.8458251953125,1714.74169921875,2531.456787109375,738.7000122070312,1687.5,1736.699951171875,2548.050048828125,756.8499755859375,1713.0,1758.5,2565.0,733.0999755859375,1675.5,1719.0,2512.199951171875,754.8499755859375,1713.0,1740.25,2531.0,169983,424814,88505,1214524
2021-09-29,736.5985717773438,1648.278076171875,1698.6971435546875,2510.792236328125,741.7000122070312,1692.050048828125,1720.449951171875,2527.25,747.5999755859375,1701.0,1741.0,2563.89990234375,735.2000122070312,1658.0,1716.800048828125,2520.0,735.2000122070312,1661.949951171875,1734.9000244140625,2562.0,170407,214227,62884,2433923
2021-09-30,732.576416015625,1632.058837890625,1681.615966796875,2500.60888671875,737.6500244140625,1675.4000244140625,1703.1500244140625,2517.0,756.5999755859375,1700.0,1733.3499755859375,2534.10009765625,736.25,1670.0,1698.0999755859375,2500.75,747.7000122070312,1699.0,1732.0,2527.85009765625,177698,71840,61623,270456
2021-10-01,729.54736328125,1621.879150390625,1675.0499267578125,2506.4208984375,734.5999755859375,1664.949951171875,1696.5,2522.85009765625,739.9500122070312,1678.6500244140625,1712.4000244140625,2539.85009765625,722.0999755859375,1661.4000244140625,1687.199951171875,2495.85009765625,739.9500122070312,1668.0,1701.0,2506.0,194473,146838,51743,2866109
2021-10-04,738.783447265625,1635.6630859375,1693.0692138671875,2539.2060546875,743.9000244140625,1679.0999755859375,1714.75,2555.85009765625,747.4500122070312,1688.050048828125,1723.449951171875,2574.64990234375,736.0,1666.300048828125,1684.4000244140625,2537.550048828125,740.4000244140625,1669.199951171875,1700.0,2549.89990234375,105194,85861,81260,1315342
2021-10-05,738.68408203125,1648.9599609375,1694.9451904296875,2592.109130859375,743.7999877929688,1692.75,1716.6500244140625,2609.10009765625,753.2999877929688,1703.0,1739.8499755859375,2612.0,742.0499877929688,1663.25,1706.75,2547.300048828125,745.0,1678.0,1719.75,2565.0,128301,208100,43123,287513
2021-10-06,718.9706420898438,1630.59765625,1673.51953125,2543.527587890625,723.9500122070312,1673.9000244140625,1694.949951171875,2560.199951171875,750.8499755859375,1709.0,1735.8499755859375,2623.0,721.6500244140625,1670.0,1690.0,2550.050048828125,750.8499755859375,1696.550048828125,1726.699951171875,2623.0,138786,88938,48331,134604
